,tabpfn_ausreisser_wert,tabpfn_ausreisser_wert_norm
0,54162826000000.0,8.124422e-17
1,3.1576512e+16,4.7364768e-14
2,910235300000.0,1.3653327e-18
3,91593140000.0,1.3736956e-19
4,8668512000.0,1.2982617e-20
5,2952220700000000.0,4.428331e-15
6,485949280000000.0,7.289239e-16
7,4.2052028e+17,6.307804e-13
8,1549237500000.0,2.3238361e-18
9,25427520000.0,3.8121126e-20
10,449741980.0,6.544613e-22
11,5266493000000.0,7.89972e-18
12,6337458300000000.0,9.506187e-15
13,45722460000000.0,6.858367e-17
14,143201190000000.0,2.1480176e-16
15,211577540000.0,3.1734614e-19
16,2404989800000.0,3.6074645e-18
17,99540840000.0,1.4929111e-19
18,446178600.0,6.491162e-22
19,27803343000.0,4.1684862e-20
20,1.10643484e+24,1.6596523e-06
21,4824374000.0,7.2164085e-21
22,267352750.0,3.8087744e-22
23,83977940000000.0,1.2596689e-16
24,29557602000.0,4.431625e-20
25,23022813000.0,3.4514066e-20
26,5.9852585e+16,8.977888e-14
27,13005283000.0,1.9487774e-20
28,4727556000000.0,7.0913135e-18
29,83010250000000.0,1.2451535e-16
30,29291938000.0,4.3917756e-20
31,23227558000.0,3.4821186e-20
32,4757638000000.0,7.136437e-18
33,214815010000.0,3.2220236e-19
34,242972800000.0,3.6443905e-19
35,2759516500000.0,4.1392544e-18
36,151125160000.0,2.2666757e-19
37,3641970500000.0,5.4629357e-18
38,114429150.0,1.5149204e-22
39,1707830500000.0,2.5617258e-18
40,143070510.0,1.9445406e-22
41,411453280.0,5.9702826e-22
42,319595360.0,4.5924135e-22
43,2263125500.0,3.3745366e-21
44,23029893000.0,3.4524687e-20
45,456035170.0,6.639011e-22
46,859877200.0,1.2696641e-21
47,124916730000.0,1.8735495e-19
48,1.8066086e+16,2.709913e-14
49,22955642000000.0,3.4433444e-17
50,1074683400.0,1.5918733e-21
51,131718136.0,1.7742552e-22
52,146337970.0,1.9935525e-22
53,977285100000.0,1.4659075e-18
54,548379380000000.0,8.2256905e-16
55,1.1154418e+19,1.6731627e-11
56,133883650000.0,2.0080533e-19
57,73140400000000.0,1.0971058e-16
58,1130443400000.0,1.695645e-18
59,1140636400000.0,1.7109344e-18
60,20890376.0,1.11838735e-23
61,552114370.0,8.080199e-22
62,89679690000000.0,1.3451951e-16
63,10548259000000.0,1.5822369e-17
64,840422060000.0,1.2606129e-18
65,49134350000.0,7.368138e-20
66,52942310000.0,7.939332e-20
67,1.0765755e+16,1.6148632e-14
68,48396350000000.0,7.25945e-17
69,1661510000000.0,2.492245e-18
70,20378327000.0,3.0547337e-20
71,1676180000000.0,2.51425e-18
72,4159163300000.0,6.238725e-18
73,392386670000.0,5.8855984e-19
74,12069937000000.0,1.8104886e-17
75,1822298600000.0,2.7334278e-18
76,12480655000000.0,1.8720962e-17
77,4815795500000.0,7.223673e-18
78,41255203000.0,6.1862654e-20
79,64171135000.0,9.623655e-20
80,35469094000000.0,5.3203622e-17
81,120468010000.0,1.8068188e-19
82,2.0851413e+16,3.1277122e-14
83,1.5195736e+27,0.0022793603
84,925760000000.0,1.3886198e-18
85,14000118000000.0,2.1000157e-17
86,1308267100.0,1.9422492e-21
87,3478924900000000.0,5.2183875e-15
88,7934006000000.0,1.1900989e-17
89,3440391500000000.0,5.160587e-15
90,8074446000000.0,1.211165e-17
91,48651710000.0,7.2957414e-20
92,1951690800000.0,2.927516e-18
93,445862050.0,6.486414e-22
94,47076803000.0,7.059506e-20
95,3446627000.0,5.149789e-21
96,131492420.0,1.7708693e-22
97,2.1011824e+17,3.1517735e-13
98,2.4589114e+20,3.688367e-10
99,27911178000.0,4.1846615e-20
100,5346829500000.0,8.020224e-18
101,4661442000.0,6.972011e-21
102,169377070000000.0,2.5406557e-16
103,189669380000000.0,2.8450405e-16
104,229967130000000.0,3.4495067e-16
105,1507262100000.0,2.260873e-18
106,2059217800.0,3.068675e-21
107,2253785300.0,3.3605265e-21
108,289062940.0,4.134427e-22
109,38651167000.0,5.7956603e-20
110,82073330.0,1.02958295e-22
111,37284336000.0,5.590635e-20
112,2.1423072e+17,3.2134609e-13
113,2733569200000000.0,4.100354e-15
114,6.666667e+29,1.0
115,5432895000.0,8.12919e-21
116,73747186000.0,1.1060063e-19
117,7351080300000.0,1.10266005e-17
118,50818963000000.0,7.6228426e-17
119,7326191000000.0,1.09892665e-17
120,49598815000000.0,7.4398206e-17
121,518080560000.0,7.7710067e-19
122,9353520000000000.0,1.4030279e-14
123,69855567000000.0,1.0478333e-16
124,12293576000.0,1.8420212e-20
125,39688176.0,3.9380574e-23
126,6536147000000000.0,9.804221e-15
127,26362752.0,1.9392435e-23
128,940409300.0,1.3904622e-21
129,53456954000000.0,8.018541e-17
130,430428970000000.0,6.4564345e-16
131,802601760000.0,1.2038825e-18
132,236779280000000.0,3.551689e-16
133,2.3507601e+21,3.52614e-09
134,319117700000.0,4.786564e-19
135,1706534400.0,2.53965e-21
136,8413125300000.0,1.26196684e-17
137,2201460000.0,3.2820384e-21
138,401529500000.0,6.022741e-19
139,4801181700.0,7.181621e-21
140,100501630000.0,1.5073229e-19
141,1.4522204e+17,2.1783305e-13
142,12732108000.0,1.9078011e-20
143,306240260000000.0,4.593604e-16
144,711288950000.0,1.0669133e-18
145,11623089000.0,1.7414483e-20
146,685075200000000.0,1.0276129e-15
147,9872699000000.0,1.4809028e-17
148,14872852000000.0,2.2309258e-17
149,5248338400000000.0,7.872507e-15
150,9874126000000.0,1.4811168e-17
151,2031538400000.0,3.0472875e-18
152,156485240000000.0,2.3472784e-16
153,568530260000000.0,8.5279537e-16
154,7.2435804e+18,1.086537e-11
155,1867619100000.0,2.8014087e-18
156,7187468000000.0,1.0781182e-17
157,71033520000.0,1.0653013e-19
158,46979810000.0,7.0449564e-20
159,8013770000000.0,1.2020635e-17
160,11087126000000.0,1.6630668e-17
161,136043660.0,1.839138e-22
162,10402676000000.0,1.5603995e-17
163,28512963000.0,4.2749292e-20
164,15316558000.0,2.2954685e-20
165,2498235600.0,3.727202e-21
166,4456020800000000.0,6.684031e-15
167,205166460000.0,3.0772954e-19
168,2697010000.0,4.0253634e-21
169,2869709600.0,4.2844127e-21
170,5225392600.0,7.817937e-21
171,2.0301507e+16,3.045226e-14
172,4455986600000.0,6.6839597e-18
173,23164895000.0,3.472719e-20
174,62319524.0,7.3327594e-23
175,1905455700000000.0,2.8581835e-15
176,11863895000.0,1.7775691e-20
177,1602864800000.0,2.4042772e-18
178,989293450000.0,1.48392e-18
179,980742000000.0,1.4710928e-18
180,7473967600.0,1.11908e-20
181,307465570.0,4.410467e-22
182,50030057000000.0,7.504507e-17
183,1.4621725e+24,2.1932588e-06
184,512931300.0,7.492453e-22
185,1.1175062e+19,1.6762593e-11
186,278897700000.0,4.1832638e-19
187,201761170000000.0,3.0264172e-16
188,1811966200000000.0,2.7179494e-15
189,30637065000000.0,4.5955577e-17
190,1375044700.0,2.0424156e-21
191,3.4930542e+16,5.239581e-14
192,1040398940000.0,1.5605783e-18
193,1991509400000.0,2.987244e-18
194,522218400000.0,7.8330747e-19
195,6340282000.0,9.490271e-21
196,340874360000.0,5.112914e-19
197,1.5742848e+20,2.3614272e-10
198,3.7560898e+18,5.6341347e-12
199,572365900000.0,8.5852874e-19
200,78069910000.0,1.1708471e-19
201,1291543000.0,1.917163e-21
202,4557009000000.0,6.8354934e-18
203,729657600000.0,1.0944662e-18
204,2.7880531e+17,4.1820798e-13
205,237382400000.0,3.5605343e-19
206,1.3538715e+18,2.0308074e-12
207,184713160000000.0,2.7706972e-16
208,579966400.0,8.497979e-22
209,569942100.0,8.347614e-22
210,39747210000.0,5.960067e-20
211,6.594668e+17,9.892003e-13
212,51729430000000.0,7.759413e-17
213,14258590000.0,2.1367733e-20
214,905800960.0,1.3385497e-21
215,61656433000.0,9.24645e-20
216,21399033000000.0,3.209853e-17
217,40999780000.0,6.147952e-20
218,107680690000000.0,1.6152102e-16
219,84205430.0,1.0615647e-22
220,132591656.0,1.7873579e-22
221,7.890478e+19,1.1835717e-10
222,1.0296315e+17,1.5444472e-13
223,6.728389e+18,1.0092583e-11
224,924473600000.0,1.3866902e-18
225,37842465000.0,5.674355e-20
226,1.94187e+19,2.9128047e-11
227,196664930000000.0,2.9499736e-16
228,23231924000.0,3.4827732e-20
229,11117391000.0,1.6655934e-20
230,39472948.0,3.9057728e-23
231,1520548400000.0,2.2808027e-18
232,3797510500000.0,5.6962457e-18
233,98168410.0,1.2710092e-22
234,47343480000.0,7.099507e-20
235,5948592600.0,8.902737e-21
236,751991900.0,1.1078361e-21
237,7300187600.0,1.09301295e-20
238,85948344.0,1.0877082e-22
239,85368950.0,1.0790173e-22
240,188465140000.0,2.8267755e-19
241,7255340600000000.0,1.0883011e-14
242,147696580000000.0,2.2154484e-16
243,125074596000.0,1.8759174e-19
244,37953145000000.0,5.69297e-17
245,3605452300000.0,5.408158e-18
246,388885100000000.0,5.8332766e-16
247,40554770.0,4.068046e-23
248,12865706000000.0,1.9298539e-17
249,572549300000.0,8.588038e-19
250,61132670000.0,9.167886e-20
251,1163568800.0,1.7252015e-21
252,5050329000.0,7.555342e-21
253,1403261300.0,2.0847403e-21
254,35488735000.0,5.321295e-20
255,42837186000000.0,6.425576e-17
256,41898406000.0,6.2827457e-20
257,2221007400000000.0,3.3315112e-15
258,24604550000.0,3.6886672e-20
259,22232832000.0,3.3329094e-20
260,8079185400.0,1.2098626e-20
261,687372300000.0,1.0310383e-18
262,852854500.0,1.25913e-21
263,98732820000000.0,1.480992e-16
264,473180800.0,6.8961953e-22
265,7617726000000000.0,1.1426589e-14
266,190944830.0,2.6626555e-22
267,904556350.0,1.3366828e-21
268,2022417300.0,3.0134743e-21
269,119747320.0,1.5946928e-22
270,139153240000000.0,2.0872983e-16
271,330434980.0,4.755008e-22
272,1280697900.0,1.9008952e-21
273,396418200000.0,5.946071e-19
274,36216650000.0,5.430483e-20
275,942662400000.0,1.4139734e-18
276,10975159000.0,1.6442588e-20
277,299113250.0,4.285182e-22
278,29082526000.0,4.3603637e-20
279,29190678000000.0,4.3786e-17
280,37341148.0,3.5860033e-23
281,169997500000000.0,2.5499622e-16
282,11898547000.0,1.782767e-20
283,3832141600.0,5.7280605e-21
284,76138390000.0,1.1418744e-19
285,98982280000000.0,1.4847339e-16
286,783816200.0,1.1555725e-21
287,289929820000.0,4.348746e-19
288,5612484000000.0,8.418707e-18
289,388675400000.0,5.8299297e-19
290,107432770000.0,1.61129e-19
291,7254017500.0,1.0860874e-20
292,55473100.0,6.3057956e-23
293,63864416.0,7.564493e-23
294,78648110000000.0,1.1797213e-16
295,4351239700.0,6.506708e-21
296,28312238000000.0,4.2468336e-17
297,1899415100000.0,2.8491026e-18
298,44529242000.0,6.6773716e-20
299,149295870000000.0,2.2394376e-16
300,26284455000000.0,3.9426664e-17
301,202350900.0,2.8337464e-22
302,1051914800.0,1.5577205e-21
303,3659548000000.0,5.4893017e-18
304,754546700.0,1.1116683e-21
305,493550600.0,7.201742e-22
306,1.2091224e+17,1.8136836e-13
307,7063666000.0,1.05753474e-20
308,243427580.0,3.4498967e-22
309,26324950000.0,3.9467272e-20
310,3728546800.0,5.5726685e-21
311,14636703000000.0,2.1955034e-17
312,172380980.0,2.3841977e-22
313,569125000000.0,8.536673e-19
314,5101979000.0,7.632816e-21
315,1.2843388e+16,1.9265082e-14
316,48335280000000.0,7.2502903e-17
317,6659363300.0,9.968893e-21
318,5.146602e+17,7.719903e-13
319,1034469600.0,1.5315528e-21
320,237628080000.0,3.5642197e-19
321,624544830.0,9.166656e-22
322,1168371700.0,1.732406e-21
323,231702530000.0,3.4753363e-19
324,36815000000000.0,5.5222482e-17
325,1418975400000.0,2.128443e-18
326,422476600000.0,6.3369474e-19
327,2362517700000.0,3.5437563e-18
328,32347488.0,2.836954e-23
329,1527769000000.0,2.2916334e-18
330,1826035200000.0,2.7390328e-18
331,3707984100.0,5.5418245e-21
332,317249060.0,4.557219e-22
333,77849545000000.0,1.1677429e-16
334,1012761600000.0,1.5191223e-18
335,1201229500000000.0,1.8018443e-15
336,6.3196664e+17,9.479499e-13
337,13901084000000.0,2.0851607e-17
338,1014365100000.0,1.5215275e-18
339,359451740.0,5.1902595e-22
340,61326416000000.0,9.1989604e-17
341,5648054000000000.0,8.472081e-15
342,3.158303e+18,4.7374544e-12
343,77362225000.0,1.1602318e-19
344,965671200000.0,1.4484866e-18
345,88913445000.0,1.3335002e-19
346,40331270000.0,6.047675e-20
347,398636120000.0,5.97934e-19
348,1507527600000.0,2.2612713e-18
349,2328253500000000.0,3.4923802e-15
350,411059360.0,5.9643736e-22
351,32271288.0,2.825524e-23
352,163180680000.0,2.4475085e-19
353,4522762600000.0,6.7841234e-18
354,609335740.0,8.938519e-22
355,199075040000.0,2.985924e-19
356,45898350000.0,6.882738e-20
357,1727575000000.0,2.5913424e-18
358,93838190000.0,1.4073713e-19
359,923815000000000.0,1.3857225e-15
360,887807700.0,1.3115598e-21
361,8160710700.0,1.2220914e-20
362,130411290000.0,1.9559678e-19
363,160889390.0,2.2118239e-22
364,78499594000.0,1.1772924e-19
365,25762937000.0,3.8624252e-20
366,444621100000.0,6.6691147e-19
367,34972578000.0,5.2438714e-20
368,229844930000.0,3.4474722e-19
369,124382520.0,1.6642209e-22
370,5.8004878e+16,8.700732e-14
371,164591580000.0,2.4686722e-19
372,81326236000.0,1.219692e-19
373,17929355000.0,2.6873882e-20
374,118242280.0,1.5721172e-22
375,911137240000.0,1.3666857e-18
376,68526910.0,8.2638677e-23
377,31603730000.0,4.7385442e-20
378,119377850000000.0,1.7906675e-16
379,754437900000.0,1.1316367e-18
380,9188371000.0,1.3762406e-20
381,8890361000000.0,1.3335522e-17
382,208116000000.0,3.1215385e-19
383,118653740000000.0,1.7798059e-16
384,229117000.0,3.235238e-22
385,109173826000.0,1.6374058e-19
386,57717276000000.0,8.657589e-17
387,22010798.0,1.2864507e-23
388,66977420000.0,1.00445976e-19
389,39461012.0,3.9039824e-23
390,7636910000.0,1.1435213e-20
391,2795725800.0,4.173437e-21
392,60967055000.0,9.143043e-20
393,12608791000.0,1.8893035e-20
394,119374680000.0,1.7904186e-19
395,68696950000000.0,1.030454e-16
396,95879160000.0,1.4379859e-19
397,2834057000000000.0,4.2510856e-15
398,26190478000000.0,3.9285696e-17
399,161113260000.0,2.4164973e-19
400,6675185700.0,9.992626e-21
401,244013570.0,3.4586865e-22
402,213964270.0,3.007947e-22
403,175312940.0,2.4281772e-22
404,83875610000000.0,1.2581339e-16
405,19980740000.0,2.995096e-20
406,1881090800000.0,2.8216163e-18
407,1563987800000000.0,2.3459816e-15
408,251309340000.0,3.7694385e-19
409,2.5553404e+16,3.8330108e-14
410,10892684000.0,1.6318876e-20
411,102922296.0,1.3423176e-22
412,4548235000.0,6.8022e-21
413,53874950000000.0,8.08124e-17
414,2166651400.0,3.2298255e-21
415,21125656000000.0,3.1688465e-17
416,1.6980412e+16,2.5470618e-14
417,1126277100.0,1.669264e-21
418,469954700.0,6.8478034e-22
419,478595300.0,6.977413e-22
420,7.6970195e+16,1.154553e-13
421,194337870.0,2.713551e-22
422,6354790000000.0,9.5321655e-18
423,3779832400000000.0,5.6697484e-15
424,7.4401286e+17,1.1160193e-12
425,9591015000.0,1.4366373e-20
426,792854100000.0,1.1892609e-18
427,3052346600.0,4.558368e-21
428,116361550000.0,1.7452218e-19
429,529793160000.0,7.9466957e-19
430,24603607000.0,3.6885257e-20
431,6738774500.0,1.008801e-20
432,593240100.0,8.697085e-22
433,450353860000.0,6.7551064e-19
434,1021690600000.0,1.5325157e-18
435,2.3733626e+16,3.560044e-14
436,1651418100.0,2.4569756e-21
437,7286092000.0,1.09089855e-20
438,323062560.0,4.6444217e-22
439,20900782000.0,3.133102e-20
440,61753210000.0,9.260966e-20
441,1208423300.0,1.7924834e-21
442,4472540500000.0,6.7087905e-18
443,3750569200.0,5.605702e-21
444,345880130.0,4.9866854e-22
445,1179495600.0,1.7490918e-21
446,2966416500000.0,4.4496047e-18
447,2363623200000.0,3.5454144e-18
448,326001250.0,4.688502e-22
449,130819840000.0,1.9620962e-19
450,499133840000.0,7.486806e-19
451,108977410000000.0,1.634661e-16
452,1765999300000000.0,2.648999e-15
453,38576067000.0,5.784395e-20
454,51634213000.0,7.743117e-20
455,3763962000000.0,5.645923e-18
456,4160719400000.0,6.2410587e-18
457,393093150.0,5.6948805e-22
458,21663496000000.0,3.2495225e-17
459,33944615000.0,5.089677e-20
460,1522373600.0,2.2634089e-21
461,114049190000.0,1.7105364e-19
462,30131922.0,2.5046192e-23
463,5250517500.0,7.8556244e-21
464,7261448700.0,1.0872021e-20
465,81902854000.0,1.2283414e-19
466,114580050000.0,1.7184993e-19
467,2548582900000000.0,3.8228744e-15
468,3366497600000.0,5.049726e-18
469,44877790000.0,6.729654e-20
470,96062240.0,1.2394166e-22
471,48531180000.0,7.2776623e-20
472,77748680000000.0,1.1662299e-16
473,76684330000.0,1.1500635e-19
474,1491023500.0,2.2163836e-21
475,45555896000000.0,6.833383e-17
476,23521782.0,1.513098e-23
477,209934190.0,2.9474958e-22
478,2219641000.0,3.3093101e-21
479,239605120000.0,3.5938751e-19
480,511180960.0,7.4661976e-22
481,56887013000.0,8.531037e-20
482,29098034000000.0,4.3647032e-17
483,33292216000.0,4.9918172e-20
484,5.264942e+18,7.897414e-12
485,91581416.0,1.1722044e-22
486,548670440000.0,8.229855e-19
487,5728505300.0,8.572606e-21
488,11036665000.0,1.6534846e-20
489,127397930000.0,1.9107674e-19
490,8089778700000000.0,1.2134668e-14
491,2294529300.0,3.4216423e-21
492,10236847000.0,1.5335119e-20
493,18444872000.0,2.7647155e-20
494,4244052700.0,6.3459273e-21
495,185711170.0,2.5841506e-22
496,16411600000.0,2.4597248e-20
497,279359680.0,3.9888783e-22
498,1746889000000.0,2.6203134e-18
499,63703265000.0,9.5534747e-20
500,15564143000000.0,2.3346193e-17
501,1407394700000000.0,2.1110922e-15
502,18401804000.0,2.7582554e-20
503,588224660000.0,8.823169e-19
504,143897480000.0,2.1582607e-19
505,2164786900000.0,3.2471602e-18
506,731327040000.0,1.0969704e-18
507,67693270.0,8.138822e-23
508,1219532000000.0,1.829278e-18
509,19399342000.0,2.907886e-20
510,2005892700000.0,3.008819e-18
511,975559400000.0,1.4633189e-18
512,3582663700.0,5.3538437e-21
513,400750400000.0,6.011055e-19
514,120247935000.0,1.8035175e-19
515,16316982000.0,2.4455322e-20
516,41960700000.0,6.29209e-20
517,73199610.0,8.9647725e-23
518,2664698600.0,3.976896e-21
519,1734673600000.0,2.6019903e-18
520,2154607300000.0,3.2318908e-18
521,490016220.0,7.1487267e-22
522,6517848600.0,9.756621e-21
523,12664078000.0,1.8975966e-20
524,38787900000.0,5.81617e-20
525,6466746000000.0,9.700099e-18
526,68668822000000.0,1.03003217e-16
527,4.0666984e+21,6.1000476e-09
528,2444762000.0,3.6469917e-21
529,239398470000.0,3.5907755e-19
530,470810360000.0,7.0619537e-19
531,448738600000000.0,6.7310786e-16
532,8231756000000.0,1.23476145e-17
533,751308000.0,1.1068104e-21
534,453273060000.0,6.798894e-19
535,1523427200000.0,2.2851208e-18
536,3071646000.0,4.5873175e-21
537,4989270500.0,7.463754e-21
538,293097400000.0,4.3962597e-19
539,293778520000.0,4.4064764e-19
540,48083244.0,5.1973173e-23
541,258461400000.0,3.8767195e-19
542,2916647000.0,4.3548188e-21
543,17653195000.0,2.6459642e-20
544,270912100.0,3.8621645e-22
545,914085900000.0,1.3711087e-18
546,309323900000.0,4.6396566e-19
547,57015950.0,6.5372234e-23
548,1246072000.0,1.8489565e-21
549,31856716000.0,4.776492e-20
550,98983610.0,1.2832371e-22
551,61878570000.0,9.279771e-20
552,787038100000.0,1.180537e-18
553,1616130600.0,2.4040441e-21
554,1268773700000.0,1.9031406e-18
555,4364081700.0,6.5259708e-21
556,48756332.0,5.298281e-23
557,28180464000.0,4.2250544e-20
558,14154821.0,1.0805406e-24
559,77024535000.0,1.1551665e-19
560,249712790000.0,3.74549e-19
561,22150654000000.0,3.3225963e-17
562,32964660000000.0,4.944697e-17
563,276696740.0,3.9489342e-22
564,868813440000.0,1.3032e-18
565,1303347100000.0,1.9550006e-18
566,12351559000.0,1.8507187e-20
567,61851170000.0,9.27566e-20
568,684034160000.0,1.0260311e-18
569,334402340.0,4.8145183e-22
570,10284477000.0,1.5406565e-20
571,27591563000.0,4.1367193e-20
572,55853126000.0,8.375954e-20
573,253219240000.0,3.798087e-19
574,31429650000.0,4.7124324e-20
575,21725052.0,1.2435887e-23
576,130528715000.0,1.9577292e-19
577,2694222600.0,4.0211822e-21
578,2563032000.0,3.8243965e-21
579,243686230000.0,3.655092e-19
580,201575300.0,2.8221124e-22
581,2141831800.0,3.192596e-21
582,44361157000000.0,6.654172e-17
583,1406457900000.0,2.1096667e-18
584,5865930000.0,8.7787434e-21
585,61965220000000.0,9.294781e-17
586,538163160000000.0,8.0724474e-16
587,153230260000.0,2.2982523e-19
588,3053203200.0,4.5596534e-21
589,597331200.0,8.758451e-22
590,1841678400000.0,2.7624975e-18
591,100764385000.0,1.5112643e-19
592,16075323000000.0,2.4112965e-17
593,251869800000.0,3.7778455e-19
594,11909027000.0,1.784339e-20
595,8184789000.0,1.22570315e-20
596,17108994000000.0,2.566347e-17
597,992813250.0,1.4690681e-21
598,353028320.0,5.093908e-22
599,7.632597e+17,1.1448895e-12
600,356370340.0,5.1440385e-22
601,500107000.0,7.3000885e-22
602,2825641700.0,4.218311e-21
603,1703691100000000.0,2.5555367e-15
604,3823157000000.0,5.7347154e-18
605,5.821442e+18,8.7321626e-12
606,6560651300.0,9.820825e-21
607,184690470000000.0,2.7703568e-16
608,1502860000000000.0,2.25429e-15
609,82697990000000.0,1.2404697e-16
610,772327230.0,1.1383392e-21
611,1087370500.0,1.6109041e-21
612,19132688000.0,2.867888e-20
613,1857219600000.0,2.7858093e-18
614,12519998000.0,1.8759847e-20
615,615952200.0,9.037766e-22
616,21216239000000.0,3.1824338e-17
617,28072352000.0,4.2088375e-20
618,540079700.0,7.8996783e-22
619,3193883000.0,4.770673e-21
620,402320420.0,5.8332894e-22
621,24186632000.0,3.6259795e-20
622,987042100000.0,1.480543e-18
623,8414974000.0,1.2602309e-20
624,15129787000000.0,2.269466e-17
625,164927500000000.0,2.4739122e-16
626,13434461.0,0.0
627,149282640.0,2.0377226e-22
628,2361204100000.0,3.541786e-18
629,2378093000000.0,3.567119e-18
630,27304978000000.0,4.0957448e-17
631,2024712200.0,3.0169167e-21
632,2532241800000.0,3.7983426e-18
633,76030160000000.0,1.140452e-16
634,1335174500000.0,2.0027418e-18
635,205647230000.0,3.084507e-19
636,5936474600.0,8.8845596e-21
637,107764160000.0,1.6162609e-19
638,2745517000.0,4.098124e-21
639,59435155000.0,8.913258e-20
640,4.28416e+16,6.42624e-14
641,1900878000.0,2.8311654e-21
642,2641414000000.0,3.962101e-18
643,1128072300.0,1.6719568e-21
644,142559710.0,1.9368787e-22
645,47114356.0,5.0519845e-23
646,4395372600000.0,6.5930385e-18
647,13737025000000.0,2.0605517e-17
648,19898360000.0,2.9827386e-20
649,372835580000.0,5.5923324e-19
650,69929160.0,8.474205e-23
651,555774140000000.0,8.336612e-16
652,1852560100000.0,2.7788202e-18
653,26319290000000.0,3.9478915e-17
654,6603275000000.0,9.904893e-18
655,186128860000.0,2.7917312e-19
656,87964744.0,1.1179542e-22
657,147998980000.0,2.219783e-19
658,54702720000.0,8.203393e-20
659,10682064000.0,1.6002945e-20
660,114728150.0,1.5194054e-22
661,298785900.0,4.2802714e-22
662,150848270000.0,2.2625225e-19
663,174561740000.0,2.6182244e-19
