,tabpfn_ausreisser_wert,tabpfn_ausreisser_wert_norm
664,76979330000.0,1.1544885e-19
665,18099705000000.0,2.7149538e-17
666,1373588900.0,2.0402317e-21
667,1927727400000.0,2.8915711e-18
668,206755110000000.0,3.1013264e-16
669,4602742000.0,6.88396e-21
670,42597230000.0,6.3875695e-20
671,275132350000.0,4.1267837e-19
672,660480260000.0,9.907003e-19
673,16867507000.0,2.528111e-20
674,23152542000.0,3.470866e-20
675,24893676000.0,3.732036e-20
676,6909219300.0,1.0343677e-20
677,4886754000000000.0,7.330132e-15
678,120424540.0,1.6048513e-22
679,385689120.0,5.58382e-22
680,438113150.0,6.370181e-22
681,123925450.0,1.6573647e-22
682,41828710000.0,6.2722915e-20
683,347184230000.0,5.207562e-19
684,3382898300000.0,5.074327e-18
685,5583535000000.0,8.375283e-18
686,38439488000000.0,5.7659214e-17
687,5460895700000.0,8.191324e-18
688,716966400000.0,1.0754294e-18
689,12878434000000.0,1.9317632e-17
690,10907635000.0,1.63413e-20
691,1369609600.0,2.0342627e-21
692,158315380.0,2.1732136e-22
693,1452535700.0,2.1586518e-21
694,649943550.0,9.547636e-22
695,217666500000.0,3.2647958e-19
696,176688720.0,2.4488138e-22
697,35213520000.0,5.2800128e-20
698,138823680000.0,2.0821537e-19
699,30766873000.0,4.6130157e-20
700,31426292000.0,4.7119284e-20
701,11916928000.0,1.7855241e-20
702,6153853400.0,9.210628e-21
703,51889040000.0,7.781341e-20
704,6226085400.0,9.318976e-21
705,621985000.0,9.128258e-22
706,1163970000.0,1.7258035e-21
707,342851000.0,4.9412485e-22
708,95693690.0,1.2338885e-22
709,96539960000.0,1.4478978e-19
710,4118818000.0,6.1580753e-21
711,17035505000.0,2.5533106e-20
712,493728540.0,7.2044114e-22
713,269406220000.0,4.0408918e-19
714,323285120.0,4.64776e-22
715,2041428400.0,3.0419908e-21
716,333270180.0,4.797536e-22
717,100249660000.0,1.5035433e-19
718,406210360000000.0,6.0931553e-16
719,255432200000.0,3.8312814e-19
720,4171352800.0,6.2368776e-21
721,9720784000.0,1.4561025e-20
722,39160564000000.0,5.874083e-17
723,33032260000.0,4.9528237e-20
724,6204976600.0,9.287313e-21
725,156797930000000.0,2.3519688e-16
726,38276216000000.0,5.74143e-17
727,39329108000000.0,5.899364e-17
728,1555798700.0,2.3135464e-21
729,3280878500000000.0,4.9213178e-15
730,1404492900.0,2.0865877e-21
731,2645537000.0,3.948154e-21
732,39193424000.0,5.876999e-20
733,8070350500000.0,1.2105506e-17
734,17727988000.0,2.657183e-20
735,13859935000.0,2.0769752e-20
736,40691934000000.0,6.103788e-17
737,7789930000000.0,1.1684875e-17
738,684025000000.0,1.0260174e-18
739,2339103300000.0,3.5086346e-18
740,867907200000.0,1.3018406e-18
741,54188373000000.0,8.128254e-17
742,1387284700.0,2.0607755e-21
743,2961177000000000.0,4.4417654e-15
744,188567300000.0,2.828308e-19
745,13106857000.0,1.9640134e-20
746,4474130000.0,6.6910434e-21
747,17659939000.0,2.6469757e-20
748,392826270.0,5.6908774e-22
749,12392825000.0,1.8569087e-20
750,66824008000.0,1.00215865e-19
751,24558749000000.0,3.6838105e-17
752,3053588700.0,4.5602314e-21
753,189717170.0,2.6442405e-22
754,614513500000.0,9.217501e-19
755,419880450.0,6.09669e-22
756,192424140.0,2.6848453e-22
757,58582772.0,6.7722465e-23
758,22845310000000.0,3.4267945e-17
759,33746932.0,3.0468708e-23
760,890809700000.0,1.3361944e-18
761,4735369500000000.0,7.1030544e-15
762,131865810000.0,1.9777857e-19
763,756020150000.0,1.13401e-18
764,377346530.0,5.458681e-22
765,75812480000.0,1.1369857e-19
766,39001730.0,3.8350902e-23
767,1.7538383e+16,2.6307574e-14
768,7895256600.0,1.18227326e-20
769,88048230.0,1.1192066e-22
770,113792536.0,1.505371e-22
771,1362190300.0,2.023134e-21
772,318777520000.0,4.781461e-19
773,92111784.0,1.1801599e-22
774,899462600.0,1.3290422e-21
775,3417414000000.0,5.1261007e-18
776,3394794500.0,5.07204e-21
777,2025336000000.0,3.037984e-18
778,197056400000.0,2.9556443e-19
779,50895962000.0,7.6323794e-20
780,42659190000000.0,6.398876e-17
781,38853583000.0,5.8260224e-20
782,13862161000000.0,2.0793221e-17
783,4473963000000.0,6.710924e-18
784,35016700000.0,5.25049e-20
785,2298023200.0,3.4268833e-21
786,57703027000.0,8.653439e-20
787,59284795000.0,8.8907046e-20
788,66516046000.0,9.975392e-20
789,441345280000.0,6.6199776e-19
790,17677222000.0,2.6495682e-20
791,1901607300.0,2.8322593e-21
792,442657020.0,6.438339e-22
793,667101400.0,9.805003e-22
794,4384520000.0,6.5566285e-21
795,116238020.0,1.5420534e-22
796,23165074.0,1.4595921e-23
797,491046560.0,7.164182e-22
798,24298160000.0,3.642709e-20
799,37185830000.0,5.57586e-20
800,3194691300.0,4.7718854e-21
801,53978416.0,6.081593e-23
802,3890643200.0,5.815813e-21
803,373237280.0,5.3970425e-22
804,756791800.0,1.115036e-21
805,33325052000000.0,4.9987557e-17
806,152174870000.0,2.2824214e-19
807,77024530000.0,1.1551664e-19
808,141510070000.0,2.1224496e-19
809,49620610.0,5.427922e-23
810,545955500.0,7.987816e-22
811,168122700000.0,2.521639e-19
812,11359434000000.0,1.703913e-17
813,346945200000.0,5.203976e-19
814,11366379000000.0,1.7049549e-17
815,1.3595554e+17,2.039333e-13
816,92498060000.0,1.3872694e-19
817,15863217000.0,2.3774675e-20
818,22926842000.0,3.437011e-20
819,1005390140.0,1.4879335e-21
820,316062560.0,4.5394217e-22
821,1666607100000.0,2.4998906e-18
822,38874216.0,3.8159632e-23
823,11926941000.0,1.787026e-20
824,2605874400.0,3.88866e-21
825,2661107700.0,3.97151e-21
826,7611799600.0,1.1397547e-20
827,8134680600.0,1.2181869e-20
828,507685400000.0,7.6150795e-19
829,35348812.0,3.2871525e-23
830,41156207000.0,6.171416e-20
831,1565440000000.0,2.34814e-18
832,17784332000.0,2.6656348e-20
833,3416152000.0,5.1040764e-21
834,143357460000.0,2.1501604e-19
835,430270050000.0,6.453849e-19
836,628002900.0,9.218526e-22
837,254795200000.0,3.8217264e-19
838,769925950.0,1.1347372e-21
839,3.0707247e+17,4.606087e-13
840,17553981000.0,2.631082e-20
841,459869950.0,6.6965324e-22
842,25447348000000.0,3.8171e-17
843,387273950.0,5.6075924e-22
844,6387052600000.0,9.580559e-18
845,309075800000.0,4.6359353e-19
846,15960459000000.0,2.3940668e-17
847,31527827000.0,4.727159e-20
848,486729000000000.0,7.3009354e-16
849,2242546800000.0,3.3638e-18
850,157336190000.0,2.3598413e-19
851,316020960.0,4.5387977e-22
852,13075990000.0,1.9593833e-20
853,8050687600000.0,1.20760114e-17
854,346804550000.0,5.2018664e-19
855,158743020.0,2.1796285e-22
856,5.711889e+17,8.5678334e-13
857,1905598600.0,2.8382463e-21
858,2848046300.0,4.251918e-21
859,5391307300.0,8.066809e-21
860,13306926000.0,1.9940237e-20
861,5775180000.0,8.642617e-21
862,20115086.0,1.0020938e-23
863,339397100.0,4.8894397e-22
864,200562400000.0,3.0082344e-19
865,18051520000.0,2.705713e-20
866,1576133000.0,2.344048e-21
867,118124810000.0,1.7716706e-19
868,28993718000.0,4.3470425e-20
869,778592650000.0,1.1678688e-18
870,43115544.0,4.4521624e-23
871,18242262.0,7.2117e-24
872,19012308000000.0,2.851844e-17
873,175438610.0,2.4300622e-22
874,3940638500.0,5.890806e-21
875,304682660.0,4.3687233e-22
876,1437437100000.0,2.1561356e-18
877,184295760.0,2.5629195e-22
878,236398990000.0,3.545783e-19
879,430623720000.0,6.459154e-19
880,84969220000.0,1.2743367e-19
881,4655229000000.0,6.982824e-18
882,84429210000.0,1.2662367e-19
883,4351556000.0,6.5071827e-21
884,217556250000.0,3.2631422e-19
885,24281824000000.0,3.6422718e-17
886,57788084.0,6.6530434e-23
887,6308381600000.0,9.4625525e-18
888,23533692000000.0,3.5300518e-17
889,21465040.0,1.2045868e-23
890,222554220.0,3.1367965e-22
891,2378090700000.0,3.567116e-18
892,90645630.0,1.1581675e-22
893,1523915000000000.0,2.2858726e-15
894,71349900000.0,1.07004704e-19
895,8464361000.0,1.26763894e-20
896,64272380000.0,9.638842e-20
897,318944100000.0,4.78396e-19
898,671832700000.0,1.0077288e-18
899,2.1407837e+16,3.2111754e-14
900,98093496.0,1.2698856e-22
901,174404260000.0,2.6158623e-19
902,149763750000000.0,2.246456e-16
903,84828280000.0,1.2722228e-19
904,7178850300.0,1.0748123e-20
905,534718980.0,7.819268e-22
906,191983040.0,2.6782287e-22
907,284587700.0,4.067299e-22
908,34228430000.0,5.1322492e-20
909,1084780100000000.0,1.6271701e-15
910,3576184200000.0,5.364256e-18
911,108431580.0,1.424957e-22
912,5203219500.0,7.7846775e-21
913,116581320000000.0,1.7487195e-16
914,4158116000000000.0,6.237174e-15
915,14638924000.0,2.1938234e-20
916,8.485753e+17,1.272863e-12
917,10938235000.0,1.63872e-20
918,98482300.0,1.2757176e-22
919,2988106300000.0,4.4821394e-18
920,1956485100.0,2.9145761e-21
921,105868470.0,1.3865103e-22
922,162345850000000.0,2.4351877e-16
923,1374148400.0,2.041071e-21
924,63608210000000.0,9.541229e-17
925,5502997000000.0,8.254476e-18
926,428525520000.0,6.4276814e-19
927,35931756.0,3.3745942e-23
928,9.327387e+16,1.3991082e-13
929,9.256747e+16,1.3885121e-13
930,3937391600.0,5.8859357e-21
931,2187628900000.0,3.2814232e-18
932,1011063800.0,1.4964439e-21
933,41847943000.0,6.275176e-20
934,7631601700.0,1.14272506e-20
935,10063441000000.0,1.5095141e-17
936,2.1174207e+18,3.176131e-12
937,71107450.0,8.6509485e-23
938,1626921100000.0,2.4403617e-18
939,15712871000.0,2.3549157e-20
940,180406170000.0,2.705891e-19
941,44373196.0,4.64081e-23
942,4.671796e+17,7.007694e-13
943,119133960.0,1.5854925e-22
944,3021108200000000.0,4.5316623e-15
945,192712700.0,2.6891736e-22
946,45986016.0,4.8827335e-23
947,7102975700000.0,1.0654444e-17
948,6033301000000.0,9.049932e-18
949,98649570.0,1.2782265e-22
950,4955805500000000.0,7.4337085e-15
951,42419444.0,4.3477476e-23
952,2242306000000.0,3.3634392e-18
953,3446715200000.0,5.1700525e-18
954,314709870000.0,4.7204463e-19
955,34013620000.0,5.1000276e-20
956,661515340000.0,9.922529e-19
957,10726919000.0,1.6070227e-20
958,7448390000000.0,1.1172565e-17
959,10770527000.0,1.613564e-20
960,58038876.0,6.6906626e-23
961,204576390000.0,3.0684443e-19
962,304109000.0,4.3601183e-22
963,179321280.0,2.4883023e-22
964,99669400000.0,1.4948396e-19
965,28473318000000.0,4.2709956e-17
966,188118680000000.0,2.82178e-16
967,117260550.0,1.5573914e-22
968,77765390000000.0,1.1664806e-16
969,31904309000000.0,4.7856445e-17
970,910245600000000.0,1.3653684e-15
971,1123271600.0,1.6647556e-21
972,57237670000.0,8.583636e-20
973,28521494.0,2.2630548e-23
974,739478600000.0,1.1091977e-18
975,97519000000.0,1.4625835e-19
976,2.3365054e+16,3.504758e-14
977,392494180.0,5.685896e-22
978,4916918000.0,7.3552246e-21
979,7.314876e+25,0.00010972314
980,2371512000.0,3.5371164e-21
981,13947857000000.0,2.0921765e-17
982,42682116.0,4.3871483e-23
983,41387580000.0,6.206122e-20
984,53867310000.0,8.078082e-20
985,9360627000000.0,1.4040921e-17
986,102843690.0,1.3411385e-22
987,176731630.0,2.4494575e-22
988,41907573000.0,6.284121e-20
989,21523227000.0,3.2264687e-20
990,5932170300000.0,8.898236e-18
991,5601333000.0,8.381848e-21
992,226139340.0,3.1905733e-22
993,169681940.0,2.343712e-22
994,1250817400.0,1.8560745e-21
995,16367702000.0,2.4531401e-20
996,5.650141e+16,8.475212e-14
997,313270920000000.0,4.699064e-16
998,1791400300000000.0,2.6871004e-15
999,122432000000.0,1.8362784e-19
1000,159681260000000.0,2.3952186e-16
1001,40755970000000.0,6.1133935e-17
1002,22270438.0,1.3253964e-23
1003,660214400000000.0,9.903216e-16
1004,2484034000000.0,3.726031e-18
1005,2071769500.0,3.0875025e-21
1006,120955045000000.0,1.8143254e-16
1007,73339590.0,8.98577e-23
1008,167196220.0,2.3064263e-22
1009,1302176200000.0,1.9532443e-18
1010,4333999000.0,6.480847e-21
1011,13606378000000.0,2.0409547e-17
1012,18008607000.0,2.699276e-20
1013,2.410601e+18,3.6159014e-12
1014,4844143000.0,7.2460626e-21
1015,290206940000.0,4.3529025e-19
1016,658303700000000.0,9.874556e-16
1017,81386970000.0,1.2206031e-19
1018,338883040.0,4.881729e-22
1019,277811530000.0,4.1669712e-19
1020,478138660.0,6.9705633e-22
1021,25025420000.0,3.7517975e-20
1022,83796460000.0,1.2567455e-19
1023,1026366500.0,1.5193981e-21
1024,12444214000.0,1.864617e-20
1025,787989760.0,1.1618329e-21
1026,65935688000.0,9.888338e-20
1027,198107940000.0,2.9714176e-19
1028,13601156000.0,2.0381583e-20
1029,493332770.0,7.1984747e-22
1030,646324800.0,9.493355e-22
1031,12646243000000.0,1.8969344e-17
1032,2929411500000.0,4.394097e-18
1033,11428089000.0,1.7121983e-20
1034,4703415300.0,7.034971e-21
1035,27249194.0,2.0722098e-23
1036,129460890000000.0,1.9419132e-16
1037,9283886000000000.0,1.392583e-14
1038,99013810000.0,1.4850057e-19
1039,731711000.0,1.0774148e-21
1040,206900530.0,2.901991e-22
1041,59741707000000.0,8.961254e-17
1042,39288193000.0,5.891214e-20
1043,113212136.0,1.496665e-22
1044,83983930.0,1.05824195e-22
1045,89641780000.0,1.3444252e-19
1046,16074814000000.0,2.41122e-17
1047,694226240.0,1.0211877e-21
1048,3206122200.0,4.7890316e-21
1049,506193250.0,7.391382e-22
1050,165846200000.0,2.4874913e-19
1051,163116830.0,2.2452355e-22
1052,5784484700000.0,8.676707e-18
1053,8862122000000.0,1.3293163e-17
1054,127299786000000.0,1.9094965e-16
1055,204104250000.0,3.061362e-19
1056,415284170000.0,6.229061e-19
1057,1560255000.0,2.320231e-21
1058,16789816000000.0,2.5184703e-17
1059,11733889000.0,1.7580682e-20
1060,265780050000.0,3.9864993e-19
1061,328423520.0,4.724836e-22
1062,11060253000.0,1.6570227e-20
1063,196777400.0,2.750144e-22
1064,6595229000.0,9.8726914e-21
1065,1605965700.0,2.3887968e-21
1066,145065150000.0,2.1757756e-19
1067,899041300.0,1.3284102e-21
1068,584690500000000.0,8.770357e-16
1069,279067830000000.0,4.1860172e-16
1070,11401011000000.0,1.7101496e-17
1071,3458788000000.0,5.1881616e-18
1072,215669100.0,3.0335196e-22
1073,929301700.0,1.3738008e-21
1074,38790224.0,3.8033647e-23
1075,22858977000.0,3.4268312e-20
1076,214238910.0,3.0120668e-22
1077,203490750.0,2.8508444e-22
1078,27574867000000.0,4.136228e-17
1079,118626900000000.0,1.7794031e-16
1080,431130430000000.0,6.466956e-16
1081,26398382000.0,3.957742e-20
1082,176455570.0,2.4453166e-22
1083,123660984000.0,1.8547133e-19
1084,1170468900000.0,1.7556832e-18
1085,118833910000.0,1.7823072e-19
1086,8582382000000.0,1.2873553e-17
1087,1253943900.0,1.8607642e-21
1088,617973700.0,9.068089e-22
1089,96377510.0,1.2441457e-22
1090,83502250000000.0,1.2525336e-16
1091,651908000000.0,9.778418e-19
1092,36676616000.0,5.4994773e-20
1093,152470270.0,2.0855372e-22
1094,359546720.0,5.191684e-22
1095,561633200000.0,8.424297e-19
1096,785839100000.0,1.1787385e-18
1097,1523689800000.0,2.2855147e-18
1098,143028180.0,1.9439057e-22
1099,583807500.0,8.555595e-22
1100,116307920000000.0,1.7446185e-16
1101,53717680.0,6.0424827e-23
1102,1892592500000.0,2.8388688e-18
1103,160959550000.0,2.4141915e-19
1104,2788950300000.0,4.183405e-18
1105,3576452000.0,5.3445266e-21
1106,156277010.0,2.142638e-22
1107,22711272.0,1.3915216e-23
1108,93633250000.0,1.4042973e-19
1109,14963646000.0,2.2425319e-20
1110,899039550.0,1.3284076e-21
1111,10691562000.0,1.6017193e-20
1112,559817360000.0,8.397059e-19
1113,212230830.0,2.9819455e-22
1114,6537102000.0,9.785501e-21
1115,107852920000.0,1.6175924e-19
1116,25506047000000.0,3.8259052e-17
1117,220996690.0,3.1134333e-22
1118,70556780000000.0,1.0583515e-16
1119,27279580000.0,4.0899215e-20
1120,1102305400000.0,1.653438e-18
1121,186267470.0,2.592495e-22
1122,24758032.0,1.6985355e-23
1123,29284134000000.0,4.392618e-17
1124,317664850000.0,4.7647713e-19
1125,5528571400.0,8.272705e-21
1126,183659800000.0,2.7546955e-19
1127,5567058000.0,8.330435e-21
1128,211458080000.0,3.1716695e-19
1129,1509846000000.0,2.264749e-18
1130,25873095000.0,3.8789488e-20
1131,37547643000.0,5.630131e-20
1132,78012015000.0,1.1699787e-19
1133,19243592000.0,2.8845236e-20
1134,137876300000.0,2.0679431e-19
1135,3120834800.0,4.6611006e-21
1136,8.9985005e+18,1.3497751e-11
1137,2473006300.0,3.689358e-21
1138,1282280000.0,1.9032683e-21
1139,11687334000.0,1.751085e-20
1140,921812800000000.0,1.3827192e-15
1141,42633056.0,4.3797892e-23
1142,53700852.0,6.039959e-23
1143,981433100000.0,1.4721295e-18
1144,46895660.0,5.01918e-23
1145,388091530000000.0,5.821373e-16
1146,216099870000000.0,3.2414977e-16
1147,1135879100000000.0,1.7038187e-15
1148,58997404000.0,8.8475956e-20
1149,122618140000000.0,1.8392718e-16
1150,6651053000000.0,9.97656e-18
1151,37377420000000.0,5.606611e-17
1152,141603230000.0,2.1238468e-19
1153,7272329700.0,1.0888342e-20
1154,11740213000.0,1.7590169e-20
1155,108179210.0,1.4211712e-22
1156,1373869600.0,2.0406528e-21
1157,4462204000000.0,6.693286e-18
1158,44635016.0,4.6800833e-23
1159,434323950000.0,6.5146574e-19
1160,73827970.0,9.0590256e-23
1161,7196066000.0,1.0773947e-20
1162,11104426000.0,1.6636488e-20
1163,1210923600.0,1.7962338e-21
1164,82821825000.0,1.2421258e-19
1165,60768948.0,7.100173e-23
1166,1914934300000.0,2.8723814e-18
1167,83661570000.0,1.2547221e-19
1168,21640245000000.0,3.2460347e-17
1169,166306710000.0,2.494399e-19
1170,25180745000000.0,3.7771098e-17
1171,2367261400.0,3.5307405e-21
1172,19354809000000.0,2.9032193e-17
1173,4030332700.0,6.0253476e-21
1174,132976904.0,1.7931366e-22
1175,544626200.0,7.967876e-22
1176,42663510000.0,6.397512e-20
1177,3687860000000.0,5.5317695e-18
1178,5571465700.0,8.337047e-21
1179,638779800000.0,9.581496e-19
1180,3391361000000000.0,5.0870414e-15
1181,102931100.0,1.3424497e-22
1182,1935601500.0,2.8832507e-21
1183,93401965000.0,1.400828e-19
1184,1978616300000.0,2.9679044e-18
1185,57941086000.0,8.689148e-20
1186,293176380000.0,4.397444e-19
1187,35930620000000.0,5.389591e-17
1188,12853681000000.0,1.9280501e-17
1189,2087235500000000.0,3.1308532e-15
1190,8605976000.0,1.2888812e-20
1191,33179498.0,2.9617555e-23
1192,7687069700.0,1.15104525e-20
1193,49346370000000.0,7.4019536e-17
1194,2089549200.0,3.1141722e-21
1195,6530357000.0,9.775384e-21
1196,236193020.0,3.3413785e-22
1197,858771700.0,1.2680059e-21
1198,63057700.0,7.443486e-23
1199,47910590.0,5.17142e-23
1200,429885820.0,6.2467706e-22
1201,982586300000000.0,1.4738795e-15
1202,2530132200.0,3.7750467e-21
1203,2662111600000.0,3.9931474e-18
1204,1034745600000.0,1.5520982e-18
1205,23465093000.0,3.5177487e-20
1206,238818160.0,3.3807554e-22
1207,681906500.0,1.002708e-21
1208,9151594000000000.0,1.3727391e-14
1209,7908267400000000.0,1.1862401e-14
1210,42662687000.0,6.3973884e-20
1211,643213250.0,9.446681e-22
1212,5438280000.0,8.137268e-21
1213,907118850.0,1.3405266e-21
1214,1973783600.0,2.9405237e-21
1215,51241554000.0,7.6842184e-20
1216,332628130000.0,4.9892205e-19
1217,272087870.0,3.8798012e-22
1218,211820660000.0,3.1771082e-19
1219,207473920.0,2.9105918e-22
1220,783285700000.0,1.1749083e-18
1221,3406473200.0,5.0895583e-21
1222,29406503000.0,4.4089602e-20
1223,920007000000.0,1.3799904e-18
1224,5392906600000.0,8.08934e-18
1225,1484975700.0,2.207312e-21
1226,3831712000000.0,5.7475474e-18
1227,14609567000000.0,2.191433e-17
1228,78086184.0,9.697758e-23
1229,8390468000.0,1.25655504e-20
1230,112020350.0,1.4787883e-22
1231,6379601000000.0,9.569381e-18
1232,194905570000.0,2.923382e-19
1233,982483200.0,1.4535731e-21
1234,1674891800.0,2.4921861e-21
1235,277533340000000.0,4.163e-16
1236,39384277000.0,5.905627e-20
1237,128954600000.0,1.9341175e-19
1238,48919280000.0,7.335877e-20
1239,128394080000000.0,1.925911e-16
1240,649565400.0,9.541964e-22
1241,153335060.0,2.0985088e-22
1242,1349218400.0,2.003676e-21
1243,25201994000.0,3.7782838e-20
1244,467507300000.0,7.012408e-19
1245,30682376000.0,4.600341e-20
1246,4651409000000.0,6.977094e-18
1247,289793540000.0,4.346701e-19
1248,615623200.0,9.03283e-22
1249,2254316400000000.0,3.3814745e-15
1250,425624100000.0,6.38416e-19
1251,16490425000.0,2.4715486e-20
1252,37657680000000.0,5.64865e-17
1253,26592770000.0,3.9869004e-20
1254,526251520.0,7.692256e-22
1255,243372280000.0,3.6503827e-19
1256,78802696.0,9.805235e-23
1257,8688372000.0,1.3012406e-20
1258,96663736.0,1.2484392e-22
1259,2394923300.0,3.572233e-21
1260,778316740.0,1.1473233e-21
1261,173230660.0,2.396943e-22
1262,120543620.0,1.6066373e-22
1263,1263250000.0,1.8747235e-21
1264,20905822000.0,3.133858e-20
1265,3220152600.0,4.810077e-21
1266,10008694000.0,1.499289e-20
1267,2203667500.0,3.2853495e-21
1268,485501800000.0,7.2823254e-19
1269,2720428800.0,4.0604915e-21
1270,249224530.0,3.536851e-22
1271,20117518000.0,3.0156126e-20
1272,593875300.0,8.706613e-22
1273,437420000.0,6.3597835e-22
1274,216450290000.0,3.2465526e-19
1275,7798162700000.0,1.1697224e-17
1276,1269125400000000.0,1.9036881e-15
1277,607616960000.0,9.114053e-19
1278,12229254000000.0,1.834386e-17
1279,19175225000.0,2.8742685e-20
1280,14772479000.0,2.2138567e-20
1281,11005449000.0,1.6488023e-20
1282,4129366500000.0,6.1940293e-18
1283,7327550000.0,1.0971173e-20
1284,72736540.0,8.8953123e-23
1285,179979270000.0,2.6994874e-19
1286,2690698000000.0,4.036027e-18
1287,87101250000.0,1.3063172e-19
1288,52577024.0,5.8713844e-23
1289,408401740000.0,6.1258246e-19
1290,1266368200000.0,1.8995324e-18
1291,3778030900000.0,5.667026e-18
1292,5294204000.0,7.921154e-21
1293,802731000000.0,1.2040764e-18
1294,14561120000.0,2.1821529e-20
1295,9642603000000.0,1.4463885e-17
1296,5149324300.0,7.703834e-21
1297,3286468400.0,4.9095508e-21
1298,1222876000000.0,1.8342939e-18
1299,112559016.0,1.4868683e-22
1300,1425601500.0,2.1182506e-21
1301,53453313000000.0,8.0179953e-17
1302,12061237000.0,1.8071704e-20
1303,292732260.0,4.189467e-22
1304,6107409000.0,9.140961e-21
1305,187163560000.0,2.8072517e-19
1306,46119650.0,4.902778e-23
1307,43501904.0,4.5101166e-23
1308,9034193000.0,1.35311376e-20
1309,15964599000.0,2.3926749e-20
1310,4948214400000.0,7.4223016e-18
1311,7788910000.0,1.16632135e-20
1312,11717963000.0,1.7556792e-20
1313,1255154100000000.0,1.8827313e-15
1314,700053900000.0,1.0500607e-18
1315,446137500000.0,6.6918607e-19
1316,11812230000000.0,1.7718325e-17
1317,104968400000.0,1.5743245e-19
1318,11853296000.0,1.7759792e-20
1319,337066270.0,4.8544773e-22
1320,6766023000.0,1.0128883e-20
1321,9850607000.0,1.4755758e-20
1322,3336559400000.0,5.0048187e-18
1323,773128400000.0,1.1596724e-18
1324,1756669400000.0,2.634984e-18
1325,76701655000.0,1.1503234e-19
